StateFIPS,CountyFIPS,GEOID,AREA (HA),y1930,y1931,y1932,y1933,y1934,y1935,y1936,y1937,y1938,y1939,y1940,y1941,y1942,y1943,y1944,y1945,y1946,y1947,y1948,y1949,y1950,y1951,y1952,y1953,y1954,y1955,y1956,y1957,y1958,y1959,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
01,001,01001,156535.283,0.629057330125388,0.633145851413905,0.637234372702422,0.641322893990939,0.645443356852022,0.649531878140539,0.653620399429056,0.657740862290139,0.661829383578656,0.665917904867173,0.670038367728256,0.661094727409626,0.652183028663562,0.643271329917498,0.634359631171434,0.62544793242537,0.616536233679306,0.607624534933242,0.598712836187178,0.589801137441114,0.58088943869505,0.58264622518621,0.584403011677369,0.586159798168529,0.587948526232255,0.589705312723414,0.591462099214574,0.5932508272783,0.59500761376946,0.596764400260619,0.598553128324345,0.616823707832405,0.635094287340464,0.653364866848523,0.671635446356583,0.689906025864642,0.708176605372702,0.726447184880761,0.744717764388821,0.76298834389688,0.781290864977506,0.814510100446705,0.868810773809819,0.910334818146317,0.935888076199547,0.948664705226162,0.95505301973947,0.974217963279392,0.986994592306007,1.02532447938585,1.03040318942393,1.0216511985407,1.02328021874159,1.02385516704779,1.02641049285311,1.029956007408,1.05065414643112,1.06263223614357,1.07438673484805,1.08588570097201,1.09738466709596,1.11852998813501,1.14996049554048,1.18107158722029,1.22074302034793,1.25064033227021,1.2856802373757,1.31896335599003,1.34771077129991,1.37795944052043,1.40134067163913,1.41929183542152,1.44238559238713,1.46171024378989,1.4991138252653,1.52904307876015,1.56849092087982,1.59177632728083,1.60838594501543,1.62122645718717,1.74308355652851,1.76493159216403,1.75764891361886,1.75036623507369,1.74308355652851,1.73580087798334,1.72851819943817,1.721235520893
01,003,01003,435268.779,0.324875789301215,0.32950391129522,0.334143517462906,0.338771639456911,0.343411245624598,0.348039367618602,0.352678973786289,0.357307095780293,0.36194670194798,0.366574823941984,0.371214430109671,0.381171208692306,0.391127987274941,0.401084765857575,0.411053028613892,0.421009807196527,0.430966585779162,0.440934848535479,0.450891627118114,0.460848405700748,0.470816668457065,0.480107364966121,0.489398061475177,0.498688757984233,0.507979454493289,0.517270151002345,0.526560847511401,0.535851544020457,0.545142240529513,0.554432937038569,0.563735117721307,0.57555233244049,0.587369547159672,0.599198246052537,0.611015460771719,0.622844159664584,0.634661374383766,0.646478589102949,0.658307287995814,0.670124502714996,0.681953201607861,0.690198838311819,0.716612437781323,0.73728395040963,0.759103880406177,0.779775393034484,0.806188992503988,0.831454174605253,0.855570939338278,0.879687704071303,0.902150747794064,0.922029852438286,0.945503503445097,0.964417937499999,0.996275035294957,1.02669661137962,1.04863138311299,1.07048576563058,1.08696555486481,1.10475453989884,1.136025944836,1.17401559137735,1.21994080193324,1.27328478868796,1.33025777432631,1.37766444328723,1.42703490594784,1.47881704508175,1.52575286292169,1.55978046954262,1.62337982339571,1.6650673738628,1.70127697348338,1.74222953683479,1.79811152597332,1.86691321050453,1.93526701226214,1.98463747492274,2.02364921292183,2.06575019364149,2.09316291622136,2.1435554703397,2.18662112164867,2.22968677295765,2.27275242426662,2.31581807557559,2.35888372688457,2.40194937819354
01,005,01005,234253.859,0.692048155500599,0.69266710373528,0.693307395012535,0.693947686289791,0.694566634524472,0.695206925801727,0.695847217078983,0.696466165313664,0.69710645659092,0.697746747868175,0.698387039145431,0.690212653839132,0.682038268532834,0.673863883226535,0.665689497920237,0.657515112613938,0.64934072730764,0.641166342001341,0.632991956695043,0.624817571388744,0.616643186082446,0.607679108200865,0.59873637336186,0.589793638522854,0.580850903683849,0.571908168844844,0.562944090963263,0.554001356124257,0.545058621285252,0.536115886446247,0.527173151607241,0.522563054411,0.517952957214758,0.513342860018517,0.50875410586485,0.504144008668609,0.499533911472368,0.494945157318701,0.49033506012246,0.485724962926218,0.481136208772552,0.493024283486934,0.488755674971896,0.501561500517011,0.499427196259492,0.53144176012228,0.546381889924914,0.527173151607241,0.522904543092203,0.520770238834684,0.528368361991452,0.52819761765085,0.528816565885531,0.52926476977961,0.53255159833619,0.533618750464949,0.532316824867862,0.535753054722468,0.538484964172093,0.540747326685063,0.543223119623786,0.559763977619559,0.564203330475199,0.568514625075388,0.571737424504242,0.569112230267493,0.573402181825107,0.570862359758659,0.57489619480537,0.57041415586458,0.619695241170698,0.623707733174834,0.625116373984797,0.629192895116659,0.628723348180005,0.628595289924553,0.630814966352373,0.634656714015908,0.636791018273427,0.634678057058483,0.586015919987045,0.583219981409695,0.579079431150108,0.574938880890521,0.570798330630934,0.566657780371346,0.562517230111759,0.558376679852172
01,007,01007,162235.375,0.640658121976408,0.638715799469935,0.636804307479437,0.634861984972964,0.632950492982467,0.631008170475993,0.629096678485496,0.627154355979023,0.625242863988525,0.623300541482052,0.621389049491554,0.614698827524813,0.608008605558072,0.601318383591331,0.59462816162459,0.587968770173825,0.581278548207083,0.574588326240342,0.567898104273601,0.56120788230686,0.554548490856095,0.543357013556892,0.532165536257689,0.520974058958486,0.509782581659283,0.49859110436008,0.487399627060877,0.476208149761675,0.465016672462472,0.453825195163269,0.442633717864066,0.440938039485399,0.439273191622707,0.43757751324404,0.435912665381349,0.434216987002682,0.432552139139991,0.430856460761323,0.429191612898632,0.427495934519965,0.425831086657274,0.428544172063141,0.434710275258294,0.453208584843753,0.443959430051024,0.45629163644133,0.45629163644133,0.471706894429213,0.474789946026789,0.480956049221942,0.484748202686962,0.488232050992223,0.493904865931764,0.493257425096273,0.496032171534092,0.498128646620444,0.490760153302236,0.49837529074825,0.497481205784953,0.504387241363524,0.51409885389589,0.522762228885081,0.530007400139385,0.537900012229181,0.543942793360431,0.55457932137207,0.562841899653576,0.574649987272294,0.58537900683186,0.60430894364098,0.614637166492862,0.645652665564482,0.646916716719488,0.64858156458218,0.653853582814035,0.659002278981988,0.656227532544169,0.662393635739323,0.665600009400802,0.665538348368851,0.706481273584667,0.700962611225005,0.698157034271211,0.695351457317416,0.692545880363621,0.689740303409827,0.686934726456032,0.684129149502237
01,009,01009,168509.562,0.831395119826276,0.835756828699027,0.840118537571777,0.844480246444527,0.848841955317277,0.853203664190028,0.857565373062778,0.861927081935528,0.866288790808278,0.870650499681029,0.875012208553779,0.873469291129405,0.871956045193961,0.870413127769586,0.868899881834143,0.867356964409768,0.865843718474324,0.86430080104995,0.862787555114506,0.861244637690132,0.859731391754688,0.849257356162301,0.838783320569914,0.828338956466458,0.817864920874071,0.807420556770615,0.796946521178228,0.786472485585841,0.776028121482385,0.765554085889998,0.755109721786542,0.75926373023678,0.763417738687019,0.767601418626187,0.771755427076426,0.775939107015594,0.780093115465833,0.784247123916071,0.78843080385524,0.792584812305478,0.796768492244647,0.824867392261616,0.869374625657027,0.902013263480328,0.93465190130363,0.955421943554821,0.979159134699041,1.01476492141537,1.03256781477353,1.06817360148986,1.08179281490886,1.08719302589417,1.07870698006011,1.08087299875202,1.09161407774478,1.11021810130406,1.12736822190576,1.12802099466223,1.13493445158298,1.15039329731565,1.1693533787421,1.18294292067216,1.19368399966492,1.21629367422979,1.22730179662292,1.26359002758465,1.29201531397985,1.33216083850251,1.37355256556024,1.40675496167322,1.51861647494035,1.54288775288532,1.56591282829521,1.5941304142679,1.61617633054309,1.63297039327763,1.66095060733888,1.68729888950896,1.71483403123625,1.73118302163683,1.70082908846116,1.71225261169932,1.71418125847979,1.71610990526025,1.71803855204072,1.71996719882119,1.72189584560166,1.72382449238213
01,011,01011,161913.11,0.618115987279821,0.617467484295564,0.616818981311308,0.61620135942154,0.615552856437283,0.614935234547515,0.614286731563259,0.613638228579003,0.613020606689235,0.612372103704978,0.61175448181521,0.600143190287572,0.588531898759933,0.576951488326783,0.565340196799144,0.553759786365994,0.542148494838356,0.530537203310717,0.518956792877567,0.507345501349929,0.495765090916779,0.487736006349794,0.479737802877299,0.471739599404803,0.463741395932307,0.455743192459812,0.447714107892828,0.439715904420332,0.431717700947836,0.423719497475341,0.415721294002845,0.410656794506747,0.40559229501065,0.400527795514552,0.395463296018454,0.390429677616845,0.385365178120747,0.38030067862465,0.375236179128552,0.370171679632455,0.365138061230845,0.352044477167764,0.352044477167764,0.348956367718923,0.342780148821243,0.342780148821243,0.342780148821243,0.339692039372403,0.339692039372403,0.333515820474723,0.32721607719909,0.329779208041627,0.328543964262091,0.329995375703046,0.334256966742445,0.33280555530149,0.322985367254179,0.336326000073168,0.345374160758269,0.344941825435431,0.340371423451148,0.343984511506291,0.340680234396032,0.342316932403917,0.345590328419688,0.346146188120479,0.349172535380342,0.349265178663808,0.349728395081134,0.350284254781925,0.358344220443397,0.351457736372484,0.347752005033876,0.349110773191366,0.340865520962963,0.338920012010193,0.331632073710931,0.338642082159798,0.33725243290782,0.339228822955077,0.337036265246401,0.331107095104628,0.329007180679417,0.326907266254206,0.324807351828994,0.322707437403783,0.320607522978572,0.318507608553361
01,013,01013,201457.722,0.749365730495607,0.754949677816737,0.760533625137867,0.766117572458996,0.771701519780126,0.777310284644905,0.782894231966035,0.788478179287165,0.794062126608294,0.799646073929424,0.805254838794203,0.797263589739076,0.789272340683948,0.78128109162882,0.773289842573692,0.765298593518564,0.757307344463436,0.749316095408308,0.741324846353181,0.733333597298053,0.725367165786574,0.713777372902274,0.702187580017974,0.690597787133673,0.679007994249373,0.667443018908722,0.655853226024422,0.644263433140121,0.632673640255821,0.621083847371521,0.60951887203087,0.603165580856607,0.596837107225993,0.590508633595379,0.584155342421116,0.577826868790503,0.571498395159889,0.565145103985626,0.558816630355012,0.552488156724398,0.546159683093785,0.541022451558345,0.533577188463506,0.526131925368666,0.526131925368666,0.526131925368666,0.531095434098559,0.518686662273827,0.518686662273827,0.526131925368666,0.53804434632041,0.550602023407039,0.555888160204375,0.555515897049633,0.556980132124952,0.55658305142656,0.554423925129057,0.556037065466272,0.551123191823678,0.54685457431597,0.5431071252249,0.539583034026676,0.54032756033616,0.540550918229006,0.54129544453849,0.54035237787981,0.541047269101995,0.540253107705212,0.537498360360121,0.534123174423794,0.528936307801056,0.522061848210154,0.511415121984533,0.509653076385421,0.508164023766453,0.504739202742827,0.502083725572334,0.502381536096128,0.500594672953366,0.495457441417927,0.519853086825351,0.517396150004054,0.512854539516202,0.50831292902835,0.503771318540498,0.499229708052646,0.494688097564794,0.490146487076941
01,015,01015,158561.122,1.7533892958042,1.77766704225309,1.80197631824282,1.82628559423255,1.85059487022228,1.87490414621202,1.89918189266091,1.92349116865064,1.94780044464037,1.97210972063011,1.99641899661984,2.04755991186672,2.0987008271136,2.14984174236049,2.20098265760737,2.25212357285425,2.30326448810114,2.35440540334802,2.4055463185949,2.45668723384178,2.50782814908867,2.55931588928482,2.61083515902182,2.66235442875881,2.71387369849581,2.7653929682328,2.8169122379698,2.86843150770679,2.91995077744379,2.97147004718078,3.02298931691778,3.04572211586538,3.06845491481297,3.09121924330141,3.11395204224901,3.13671637073745,3.15944916968505,3.18218196863265,3.20494629712109,3.22767909606868,3.25044342455712,3.26646043130522,3.27276633947376,3.31060178848502,3.33897837524346,3.37366087017045,3.55653220705819,3.55653220705819,3.67319150817624,3.67949741634478,3.77600934086433,3.80920994737171,3.85004070276302,3.82292529763829,3.83837477265122,3.74079084374302,3.7110269571875,3.72338653719784,3.6971539592167,3.66943949281595,3.66105263495179,3.63277063681588,3.64951282300336,3.66530912296556,3.65988604194061,3.67908753231383,3.67561928282113,3.69311817798883,3.69157323048754,3.67448421935079,3.51056213650952,3.50037809481732,3.49536489782333,3.51169719997985,3.51916970115958,3.53386246719228,3.54559145638577,3.55678444338494,3.57614358146236,3.59692154887771,3.73852071680234,3.71216202065783,3.69551442309288,3.67886682552793,3.66221922796297,3.64557163039802,3.62892403283307,3.61227643526811
01,017,01017,156222.119,1.25837238336263,1.26743094883694,1.27648951431125,1.28554807978556,1.29463865432515,1.30369721979947,1.31275578527378,1.32184635981337,1.33090492528768,1.33996349076199,1.34905406530159,1.34066769019816,1.33228131509473,1.32389493999131,1.31550856488788,1.30715419884973,1.29876782374631,1.29038144864288,1.28199507353945,1.27360869843603,1.26525433239788,1.25981279130024,1.25437125020259,1.24892970910495,1.24348816800731,1.23804662690967,1.23260508581202,1.22716354471438,1.22172200361674,1.21628046251909,1.21083892142145,1.20610157975997,1.20139624716377,1.19669091456758,1.19198558197138,1.18728024937518,1.1825429077137,1.17783757511751,1.17313224252131,1.16842690992511,1.16372157732892,1.16192906967322,1.15552725661717,1.1843354153694,1.20033994800953,1.20033994800953,1.21314357412163,1.22914810676175,1.23875082634583,1.25795626551398,1.25446727739844,1.26058100886696,1.25910859186407,1.25661188477221,1.25069020769537,1.23599804673173,1.21576831747461,1.20843824152543,1.1966589055023,1.19099330094769,1.18055834566633,1.18119852697193,1.18513564200141,1.18423938817356,1.18535970545837,1.18859262105167,1.17975811903432,1.17281215186851,1.174924750177,1.16413769517756,1.17130772580034,1.1613208974329,1.15078991495569,1.14035495967433,1.13270479307235,1.12585485310237,1.11461967118901,1.1117068462485,1.1034485074062,1.09855112041832,1.09519016856389,1.08850027392032,1.09099698101218,1.09349368810404,1.0959903951959,1.09848710228776,1.10098380937962,1.10348051647148
01,019,01019,155384.303,0.650574202989,0.649608911624953,0.648675796639707,0.647742681654461,0.646809566669216,0.64587645168397,0.644943336698725,0.644010221713479,0.643077106728233,0.642143991742988,0.641210876757742,0.63381030963338,0.62644191888782,0.619041351763459,0.611672961017898,0.604304570272338,0.596904003147976,0.589535612402416,0.582135045278054,0.574766654532494,0.567398263786934,0.563086629027523,0.558807170646914,0.554527712266305,0.550248253885696,0.545968795505087,0.541689337124478,0.537409878743868,0.533130420363259,0.52885096198265,0.524571503602041,0.522319157085931,0.520066810569821,0.517814464053711,0.515594293916402,0.513341947400292,0.511089600884182,0.508869430746873,0.506617084230763,0.504364737714653,0.502144567577345,0.530910250225951,0.54378080174658,0.553433715387052,0.569521904787838,0.582392456308467,0.598480645709254,0.592045369948939,0.598480645709254,0.598480645709254,0.603628866317505,0.62132587465837,0.628243796100708,0.615727184746896,0.610997257063065,0.60781179556171,0.610868551547859,0.618719587975443,0.627986385070296,0.626377566130217,0.630753553647231,0.633102429299746,0.637542769574363,0.649126265942929,0.659519236295837,0.674352546923362,0.68474551727627,0.695041958492773,0.702313820101929,0.704469637481634,0.77393843931423,0.774742848784269,0.776834313406371,0.777349135467197,0.781596417469004,0.780856360756568,0.789318748381382,0.787484694789692,0.785521935682796,0.786648108940851,0.836231908674075,0.838934724493407,0.837132847280519,0.835330970067631,0.833529092854743,0.831727215641854,0.829925338428966,0.828123461216078
